id,titre,description,description_en,url_fiche,date_debut,date_fin,type_evenement,public_cible,emplacement,inscription,cout,arrondissement,adresse_principale,lat,long,source,sustainability_score,badge,badge_icon,eco_flag,free_flag,score_breakdown,score_reasons,wheelchair_metro_accessible,wheelchair_metro_m,wheelchair_metro_gap_m,wheelchair_note
109247,Initiation à la robotique LEGO WeDo,"L'Artère, Robotique, LegoWedo","L'Artère, Robotics, LegoWedo",https://montreal.ca/evenements/initiation-la-robotique-lego-wedo-109247,2026-07-21,2026-07-21,Science et techno,Enfants,En salle,Sur inscription,Gratuit,Rivière-des-Prairies–Pointe-aux-Trembles,nan,45.650106,-73.578922,city,45.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 35 m', 'Indoor venue', 'Registration required']",False,,0,No accessible metro station nearby
109248,Initiation à la robotique LEGO WeDo,"L'Artère, Robotique, LegoWedo","L'Artère, Robotics, LegoWedo",https://montreal.ca/evenements/initiation-la-robotique-lego-wedo-109248,2026-07-21,2026-07-21,Science et techno,Enfants,En salle,Sur inscription,Gratuit,Rivière-des-Prairies–Pointe-aux-Trembles,nan,45.650106,-73.578922,city,45.5,Getting There,🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 35 m', 'Indoor venue', 'Registration required']",False,,0,No accessible metro station nearby
108321,Spectacle en rodage - Virginie Fortin,"Humoriste, comédienne et animatrice Virginie Fortin viendra nous faire rire avec son dernier spectacle en rodage!","Comedian, actress, and host Virginie Fortin will be making us laugh with her latest show, which is still in the testing phase!",https://montreal.ca/evenements/spectacle-en-rodage-virginie-fortin-108321,2026-12-10,2026-12-10,Humour,Adultes,En salle,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,40.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Indoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
108328,Architectures de la joie - Anaïs Barbeau-Lavalette et Steve Gagnon,"Construire la joie une lettre après l'autre, c'est ce que nous découvrons dans cette pièce de, et avec, Anaïs Barbeau-Lavalette et Steve Gagnon.","Building joy one letter at a time—that’s what we discover in this play by, and starring, Anaïs Barbeau-Lavalette and Steve Gagnon.",https://montreal.ca/evenements/architectures-de-la-joie-anais-barbeau-lavalette-et-steve-gagnon-108328,2026-11-19,2026-11-19,Théâtre,Adultes,En salle,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,40.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Indoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
108310,"Brahms, Balkans & Bagels - Oktopus","Le groupe Oktopus nous présente leur dernier opus Brahms, Balkans & Bagels, un voyage des plus dépaysant à travers l'histoire de la musique klezmer.","The Oktopus band presents their latest album, *Brahms, Balkans & Bagels*, a truly exotic journey through the history of klezmer music.",https://montreal.ca/evenements/brahms-balkans-bagels-oktopus-108310,2026-11-07,2026-11-07,Musique,Pour tous,En salle,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,40.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Indoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
108320,Perizzolo Le Dramatiste - Martin Perizzolo,Venez rire avec Martin Perizzolo qui nous présente son spectacle Le Dramatiste nommé dans trois catégories au Gala des Oliviers en 2026!,"Come laugh with Martin Perizzolo as he presents his show *Le Dramatiste*, which was nominated in three categories at the 2026 Gala des Oliviers!",https://montreal.ca/evenements/perizzolo-le-dramatiste-martin-perizzolo-108320,2026-10-23,2026-10-23,Humour,Adultes,En salle,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,40.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Indoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
108323,Être ou ne pas être un douchebag -  Les Hébertistes,"Dans ce huis clos drôle et touchant, on se demandera qui des deux est le douchebag de l'autre? Pièce présentée en 5@7.","In this funny and touching closed-door play, we'll find ourselves wondering which of the two is the other's douchebag. The play is presented as a 5@7.",https://montreal.ca/evenements/etre-ou-ne-pas-etre-un-douchebag-les-hebertistes-108323,2026-10-15,2026-10-15,Théâtre,Adultes,En salle,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,40.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Indoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
108305,En formule duo acoustique - The Grapes of Wrath,"Venez vivre ou revivre le meilleur de The Grapes Of Wrath, groupe de rock canadien incontournable dans les années 80/90!","Come experience—or relive—the best of The Grapes Of Wrath, a must-see Canadian rock band from the ’80s and ’90s!",https://montreal.ca/evenements/en-formule-duo-acoustique-grapes-wrath-108305,2026-10-03,2026-10-03,Musique,Pour tous,En salle,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,40.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Indoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
108315,Bien faite en rodage - Christine Morency,"Christine Morency nous présente son spectacle en rodage, Bien faite, pure moment de rire en perspective!","Christine Morency is presenting her new show, *Bien faite*—get ready for a good laugh!",https://montreal.ca/evenements/bien-faite-en-rodage-christine-morency-108315,2026-10-01,2026-10-01,Humour,Adultes,En salle,Avec billet,Payant,Lachine,nan,45.433338,-73.68961,city,40.2,Getting There,🌿,False,False,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Stop within 155 m', 'Indoor venue', 'Ticket required']",False,,0,No accessible metro station nearby
109315,Exposition du cinquantième des JO,JO anniversaire exposition bibliothèque maisonneuve atelier histoire mercier hochelaga maisonneuve,"Anniversary, Exhibition, Maisonneuve Library, History Workshop, Mercier, Hochelaga, Maisonneuve",https://montreal.ca/evenements/exposition-du-cinquantieme-des-jo-109315,2026-06-15,2026-09-15,Exposition,Pour tous,En salle,Entrée libre,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.550621,-73.540722,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 918 m + BIXI 63 m', 'Indoor venue', 'Walk-in (no registration)']",False,919.0,0,Nearest accessible metro 918 m
88348,Tournoi de Beyblade,"Tournois, beyblade. ile-des-Soeurs, bibliothèque","Tournaments, Beyblade, Île-des-Soeurs, library",https://montreal.ca/evenements/tournoi-de-beyblade-88348,2026-07-26,2026-07-26,Jeux,Enfants,En salle,Entrée libre,Gratuit,Verdun,nan,45.45708820893512,-73.5474710438433,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 295 m + BIXI 59 m', 'Indoor venue', 'Walk-in (no registration)']",False,2688.0,1068,Nearest accessible metro 2688 m
109156,SOS Pirates (5 à 12 ans),Défi scientifique pour les jeunes : construire une embarcation flottante et tester le principe d’Archimède en transportant un maximum de poids.,Science Challenge for Youth: Build a floating craft and test Archimedes' principle by carrying as much weight as possible.,https://montreal.ca/evenements/sos-pirates-5-12-ans-109156,2026-08-16,2026-08-16,Science et techno,Enfants,En salle,Sur inscription,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,63.5,Getting There,🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 68 m + BIXI 115 m', 'Indoor venue', 'Registration required']",False,1024.0,956,Nearest accessible metro 1024 m
109371,Voyages au coeur des légendes marines (5 à 12 ans),Voyage au cœur des légendes marines (5 à 12 ans) : mythes océaniques et création d’un globe marin pour explorer l’imaginaire et les créatures fantastiques.,A Journey into the Heart of Sea Legends (ages 5–12): Ocean myths and the creation of a sea globe to explore the imagination and fantastical creatures.,https://montreal.ca/evenements/voyages-au-coeur-des-legendes-marines-5-12-ans-109371,2026-08-02,2026-08-02,Art et artisanat,Enfants,En salle,Sur inscription,Gratuit,Ville-Marie,nan,45.532827,-73.551399,city,63.5,Getting There,🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 68 m + BIXI 115 m', 'Indoor venue', 'Registration required']",False,1024.0,956,Nearest accessible metro 1024 m
109057,Club de coloriage: Booknooks,Un club de coloriage dans lequel les participant.e.s réalisent un booknook.,A coloring club where participants create a booknook.,https://montreal.ca/evenements/club-de-coloriage-booknooks-109057,2026-07-29,2026-07-29,Art et artisanat,Pour tous,En salle,Sur inscription,Gratuit,Mercier–Hochelaga-Maisonneuve,nan,45.595475,-73.523843,city,59.0,Getting There,🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 880 m + BIXI 50 m', 'Indoor venue', 'Registration required']",False,880.0,0,Nearest accessible metro 880 m
108679,Âmes des bois,"Âmes des bois. La Déferlance. Spectacle. Musique. Parc Gouin. Montréal-Nord. Gratuit. 3 août, 19 h.","Souls of the Woods. La Déferlance. Performance. Music. Gouin Park. Montréal-Nord. Free. August 3, 7 p.m.",https://montreal.ca/evenements/ames-des-bois-108679,2026-08-03,2026-08-03,Musique,Pour tous,En salle,Entrée libre,Gratuit,Montréal-Nord,nan,45.626976522431,-73.62302553496,city,70.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 75 m', 'Indoor venue', 'Walk-in (no registration)']",False,,0,No accessible metro station nearby
108687,Les Cabinettes,Artistes en Arts Visuels du Nord de Montréal (AAVNM). Symposium des arts de Montréal-Nord. Les Cabinettes. Parc Ottawa. 30 août. 13 h 30 à 16 h 30.,Visual Artists of North Montreal (AAVNM). Montreal North Arts Symposium. Les Cabinettes. Ottawa Park. August 30. 1:30 p.m. to 4:30 p.m.,https://montreal.ca/evenements/les-cabinettes-108687,2026-08-30,2026-08-30,Théâtre,Pour tous,En salle,Entrée libre,Gratuit,Montréal-Nord,nan,45.581924078683,-73.64228789135,city,76.8,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 126 m + BIXI 117 m', 'Indoor venue', 'Walk-in (no registration)']",False,,0,No accessible metro station nearby
91535,Fête de clôture club lecture TD,Participez à la fête de clôture du CLÉTD de la bibliothèque Saint-Henri.,Join us for the CLÉTD closing party at the Saint-Henri Library.,https://montreal.ca/evenements/fete-de-cloture-club-lecture-td-91535,2026-08-15,2026-08-15,Jeux,Famille,En salle,Sur inscription,Gratuit,Le Sud-Ouest,nan,45.472526,-73.589737,city,59.0,Getting There,🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Metro within 596 m + BIXI 229 m', 'Indoor venue', 'Registration required']",False,1110.0,513,Nearest accessible metro 1110 m
91027,Donjons et Dragons : aventure d'un jour,"Devenez maître de Donjons et Dragons! Apprenez les bases, découvrez des astuces et utilisez des outils essentiels pour créer des aventures inoubliables.","Become a Dungeons & Dragons Dungeon Master! Learn the basics, discover tips, and use essential tools to create unforgettable adventures.",https://montreal.ca/evenements/donjons-et-dragons-aventure-dun-jour-91027,2026-07-14,2026-07-14,Jeux,Enfants,À l'extérieur,Sur inscription,Gratuit,Le Sud-Ouest,nan,45.457704967069,-73.595415893255,city,71.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 746 m + BIXI 186 m', 'Outdoor venue', 'Registration required']",False,1050.0,304,Nearest accessible metro 1050 m
109454,Méduses luminescentes,Créez un casque brillant tout en découvrant les secrets des méduses à la bibliothèque Marie-Uguay,Create a sparkling helmet while discovering the secrets of jellyfish at the Marie-Uguay Library,https://montreal.ca/evenements/meduses-luminescentes-109454,2026-07-25,2026-07-25,Art et artisanat,Enfants,À l'extérieur,Sur inscription,Gratuit,Le Sud-Ouest,nan,45.457704967069,-73.595415893255,city,71.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 746 m + BIXI 186 m', 'Outdoor venue', 'Registration required']",False,1050.0,304,Nearest accessible metro 1050 m
109503,Histoires sous-marines,Plongez dans un monde d’histoires sous-marines à la bibliothèque Marie-Uguay. Animé par Tania Baladi.,Immerse yourself in a world of underwater stories at the Marie-Uguay Library. Hosted by Tania Baladi.,https://montreal.ca/evenements/histoires-sous-marines-109503,2026-08-08,2026-08-08,Heure du conte,Enfants d'âge préscolaire,À l'extérieur,Sur inscription,Gratuit,Le Sud-Ouest,nan,45.457704967069,-73.595415893255,city,71.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 20.0, 'walkin_access': 10.5}","['Metro within 746 m + BIXI 186 m', 'Outdoor venue', 'Registration required']",False,1050.0,304,Nearest accessible metro 1050 m
109541,Des lettres dans les vagues,"Cherche et trouve , Alphabet, Abécédaire","Search and Find, Alphabet, ABC Book",https://montreal.ca/evenements/des-lettres-dans-les-vagues-109541,2026-06-07,2026-08-16,Jeux,Enfants,En salle,Entrée libre,Gratuit,Rivière-des-Prairies–Pointe-aux-Trembles,nan,45.650106,-73.578922,city,70.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 35 m', 'Indoor venue', 'Walk-in (no registration)']",False,,0,No accessible metro station nearby
109491,Heal the Divide - Morgan Toney,Morgan Toney offre un concert gratuit le 23 juillet au parc Molson dans le cadre des Jeudis shows.,"Morgan Toney will perform a free concert on July 23 at Molson Park as part of the ""Jeudis Shows"" series.",https://montreal.ca/evenements/heal-divide-morgan-toney-109491,2026-07-23,2026-07-23,Musique,Pour tous,En salle,Entrée libre,Gratuit,Rosemont–La Petite-Patrie,nan,45.548979809369,-73.591608270918,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 961 m + BIXI 29 m', 'Indoor venue', 'Walk-in (no registration)']",False,2050.0,1088,Nearest accessible metro 2050 m
109490,Fim de Mundo - Bianca Rocha,Bianca Rocha offre un concert gratuit le 16 juillet au parc Molson dans le cadre des Jeudis shows.,"Bianca Rocha will give a free concert on July 16 at Molson Park as part of the ""Jeudis Shows"" series.",https://montreal.ca/evenements/fim-de-mundo-bianca-rocha-109490,2026-07-16,2026-07-16,Musique,Pour tous,En salle,Entrée libre,Gratuit,Rosemont–La Petite-Patrie,nan,45.548979809369,-73.591608270918,city,83.5,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 40.5, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Metro within 961 m + BIXI 29 m', 'Indoor venue', 'Walk-in (no registration)']",False,2050.0,1088,Nearest accessible metro 2050 m
108989,Rendez-vous avec les Perséides,Rendez-vous avec les Perséides,A Date with the Perseids,https://montreal.ca/evenements/rendez-vous-avec-les-perseides-108989,2026-08-04,2026-08-04,Science et techno,Adultes,En salle,Sur inscription,Gratuit,Rivière-des-Prairies–Pointe-aux-Trembles,nan,45.640558,-73.489377,city,52.3,Getting There,🌿,False,True,"{'transit_access': 33.8, 'outdoor_green': 8.0, 'walkin_access': 10.5}","['Stop within 82 m + BIXI 236 m', 'Indoor venue', 'Registration required']",False,,0,No accessible metro station nearby
109597,Voyage multiculturel dans Parc-Extension avec la maison MONA,Parcours guidé d'art public à pied avec les médiatrices de la Maison MONA autour de Parc-Extension le samedi 1er août avec le programme Hors les murs.,"Guided walking tour of public art with the Maison MONA guides in the Parc-Extension neighborhood on Saturday, August 1, as part of the “Hors les murs” program.",https://montreal.ca/evenements/voyage-multiculturel-dans-parc-extension-avec-la-maison-mona-109597,2026-08-01,2026-08-01,Exposition,Pour tous,En salle,Avec billet,Gratuit,Villeray–Saint-Michel–Parc-Extension,nan,45.530187319894395,-73.62298710333012,city,58.2,Getting There,🌿,False,True,"{'transit_access': 45.0, 'outdoor_green': 8.0, 'walkin_access': 5.2}","['Metro within 124 m + BIXI 110 m', 'Indoor venue', 'Ticket required']",False,1219.0,1095,Nearest accessible metro 1219 m
109555,Soirée Folk alternatif,Venez apprécier la soirée avec l'artiste folk alternative E. Roslyn qui célèbre la sortie de son premier album à Verdun.,"Come enjoy an evening with alternative folk artist E. Roslyn, who is celebrating the release of her debut album in Verdun.",https://montreal.ca/evenements/soiree-folk-alternatif-109555,2026-09-11,2026-09-11,Musique,Pour tous,En salle,Entrée libre,Gratuit,Verdun,nan,45.440131874454,-73.57970063976,city,70.0,Eco-Friendly,🌿🌿,False,True,"{'transit_access': 27.0, 'outdoor_green': 8.0, 'walkin_access': 35.0}","['Stop within 116 m', 'Indoor venue', 'Walk-in (no registration)']",False,1860.0,241,Nearest accessible metro 1860 m
